"id","hisq_ensembles","operator","nbs","fit_n","result","commit_date","commit_user"
32800,"l3248f211b580m00235m0647m831","epi",80,0,0.0996890061108,"2017-06-14 00:50:00.011117-07","cchang5"
32801,"l3248f211b580m00235m0647m831","epi",80,1,0.112010225455,"2017-06-14 00:50:00.0361-07","cchang5"
32802,"l3248f211b580m00235m0647m831","epi",80,2,0.109475874347,"2017-06-14 00:50:00.061896-07","cchang5"
32803,"l3248f211b580m00235m0647m831","epi",81,0,0.105989983901,"2017-06-14 00:50:00.087552-07","cchang5"
32804,"l3248f211b580m00235m0647m831","epi",81,1,0.115614493206,"2017-06-14 00:50:00.114051-07","cchang5"
32805,"l3248f211b580m00235m0647m831","epi",81,2,0.104923418393,"2017-06-14 00:50:00.139132-07","cchang5"
32806,"l3248f211b580m00235m0647m831","epi",82,0,0.111183647589,"2017-06-14 00:50:00.165165-07","cchang5"
32807,"l3248f211b580m00235m0647m831","epi",82,1,0.117740714174,"2017-06-14 00:50:00.190943-07","cchang5"
32808,"l3248f211b580m00235m0647m831","epi",82,2,0.112102906142,"2017-06-14 00:50:00.216879-07","cchang5"
32809,"l3248f211b580m00235m0647m831","epi",83,0,0.101799686913,"2017-06-14 00:50:00.242677-07","cchang5"
32810,"l3248f211b580m00235m0647m831","epi",83,1,0.115970106531,"2017-06-14 00:50:00.268661-07","cchang5"
32811,"l3248f211b580m00235m0647m831","epi",83,2,0.103541935824,"2017-06-14 00:50:00.295118-07","cchang5"
32812,"l3248f211b580m00235m0647m831","epi",84,0,0.106863392924,"2017-06-14 00:50:00.321003-07","cchang5"
32813,"l3248f211b580m00235m0647m831","epi",84,1,0.11601430539,"2017-06-14 00:50:00.349536-07","cchang5"
32814,"l3248f211b580m00235m0647m831","epi",84,2,0.109981110933,"2017-06-14 00:50:00.374475-07","cchang5"
32815,"l3248f211b580m00235m0647m831","epi",85,0,0.110612642894,"2017-06-14 00:50:00.399592-07","cchang5"
32816,"l3248f211b580m00235m0647m831","epi",85,1,0.1181424956,"2017-06-14 00:50:00.425-07","cchang5"
32817,"l3248f211b580m00235m0647m831","epi",85,2,0.108116691377,"2017-06-14 00:50:00.450101-07","cchang5"
32818,"l3248f211b580m00235m0647m831","epi",86,0,0.107656340012,"2017-06-14 00:50:00.475876-07","cchang5"
32819,"l3248f211b580m00235m0647m831","epi",86,1,0.117209645946,"2017-06-14 00:50:00.501082-07","cchang5"
32820,"l3248f211b580m00235m0647m831","epi",86,2,0.109119038055,"2017-06-14 00:50:00.526304-07","cchang5"
32821,"l3248f211b580m00235m0647m831","epi",87,0,0.109080005597,"2017-06-14 00:50:00.550883-07","cchang5"
32822,"l3248f211b580m00235m0647m831","epi",87,1,0.117998865424,"2017-06-14 00:50:00.576669-07","cchang5"
32823,"l3248f211b580m00235m0647m831","epi",87,2,0.1065524955,"2017-06-14 00:50:00.601783-07","cchang5"
32824,"l3248f211b580m00235m0647m831","epi",88,0,0.113417295668,"2017-06-14 00:50:00.627162-07","cchang5"
32825,"l3248f211b580m00235m0647m831","epi",88,1,0.11650536181,"2017-06-14 00:50:00.652655-07","cchang5"
32826,"l3248f211b580m00235m0647m831","epi",88,2,0.112503899586,"2017-06-14 00:50:00.677797-07","cchang5"
32827,"l3248f211b580m00235m0647m831","epi",89,0,0.11093009542,"2017-06-14 00:50:00.711448-07","cchang5"
32828,"l3248f211b580m00235m0647m831","epi",89,1,0.11696980128,"2017-06-14 00:50:00.736722-07","cchang5"
32829,"l3248f211b580m00235m0647m831","epi",89,2,0.108056007641,"2017-06-14 00:50:00.761927-07","cchang5"
32830,"l3248f211b580m00235m0647m831","epi",90,0,0.118101280692,"2017-06-14 00:50:00.787922-07","cchang5"
32831,"l3248f211b580m00235m0647m831","epi",90,1,0.123749498708,"2017-06-14 00:50:00.812998-07","cchang5"
32832,"l3248f211b580m00235m0647m831","epi",90,2,0.113255885173,"2017-06-14 00:50:00.837945-07","cchang5"
32833,"l3248f211b580m00235m0647m831","epi",91,0,0.104484859754,"2017-06-14 00:50:00.863408-07","cchang5"
32834,"l3248f211b580m00235m0647m831","epi",91,1,0.110419396953,"2017-06-14 00:50:00.888385-07","cchang5"
32835,"l3248f211b580m00235m0647m831","epi",91,2,0.108850659179,"2017-06-14 00:50:00.913742-07","cchang5"
32836,"l3248f211b580m00235m0647m831","epi",92,0,0.111441772963,"2017-06-14 00:50:00.956052-07","cchang5"
32837,"l3248f211b580m00235m0647m831","epi",92,1,0.118152360502,"2017-06-14 00:50:00.986015-07","cchang5"
32838,"l3248f211b580m00235m0647m831","epi",92,2,0.106916230717,"2017-06-14 00:50:01.022857-07","cchang5"
32839,"l3248f211b580m00235m0647m831","epi",93,0,0.113356359321,"2017-06-14 00:50:01.057019-07","cchang5"
32840,"l3248f211b580m00235m0647m831","epi",93,1,0.117326592218,"2017-06-14 00:50:01.103244-07","cchang5"
32841,"l3248f211b580m00235m0647m831","epi",93,2,0.114007201698,"2017-06-14 00:50:01.131702-07","cchang5"
32842,"l3248f211b580m00235m0647m831","epi",94,0,0.106775372772,"2017-06-14 00:50:01.195524-07","cchang5"
32843,"l3248f211b580m00235m0647m831","epi",94,1,0.114222631321,"2017-06-14 00:50:01.232588-07","cchang5"
32844,"l3248f211b580m00235m0647m831","epi",94,2,0.114640985522,"2017-06-14 00:50:01.299401-07","cchang5"
32845,"l3248f211b580m00235m0647m831","epi",95,0,0.103281147099,"2017-06-14 00:50:01.329623-07","cchang5"
32846,"l3248f211b580m00235m0647m831","epi",95,1,0.112772233495,"2017-06-14 00:50:01.357733-07","cchang5"
32847,"l3248f211b580m00235m0647m831","epi",95,2,0.109278999765,"2017-06-14 00:50:01.383453-07","cchang5"
32848,"l3248f211b580m00235m0647m831","epi",96,0,0.11366257743,"2017-06-14 00:50:01.408457-07","cchang5"
32849,"l3248f211b580m00235m0647m831","epi",96,1,0.120072747577,"2017-06-14 00:50:01.433591-07","cchang5"
32850,"l3248f211b580m00235m0647m831","epi",96,2,0.112905955619,"2017-06-14 00:50:01.46005-07","cchang5"
32851,"l3248f211b580m00235m0647m831","epi",97,0,0.115021290434,"2017-06-14 00:50:01.486158-07","cchang5"
32852,"l3248f211b580m00235m0647m831","epi",97,1,0.1195859069,"2017-06-14 00:50:01.514615-07","cchang5"
32853,"l3248f211b580m00235m0647m831","epi",97,2,0.127545288924,"2017-06-14 00:50:01.540132-07","cchang5"
32854,"l3248f211b580m00235m0647m831","epi",98,0,0.110512430059,"2017-06-14 00:50:01.565278-07","cchang5"
32855,"l3248f211b580m00235m0647m831","epi",98,1,0.116532944263,"2017-06-14 00:50:01.590243-07","cchang5"
32856,"l3248f211b580m00235m0647m831","epi",98,2,0.10747771203,"2017-06-14 00:50:01.616043-07","cchang5"
32857,"l3248f211b580m00235m0647m831","epi",99,0,0.114567518767,"2017-06-14 00:50:01.644749-07","cchang5"
32858,"l3248f211b580m00235m0647m831","epi",99,1,0.115195065491,"2017-06-14 00:50:01.669429-07","cchang5"
32859,"l3248f211b580m00235m0647m831","epi",99,2,0.111115484792,"2017-06-14 00:50:01.695005-07","cchang5"
32860,"l3248f211b580m00235m0647m831","epi",100,0,0.105932196451,"2017-06-14 00:50:01.733162-07","cchang5"
32861,"l3248f211b580m00235m0647m831","epi",100,1,0.113655942928,"2017-06-14 00:50:01.762209-07","cchang5"
32862,"l3248f211b580m00235m0647m831","epi",100,2,0.105276750872,"2017-06-14 00:50:01.786877-07","cchang5"
32863,"l3248f211b580m00235m0647m831","epi",101,0,0.11004183104,"2017-06-14 00:50:01.812319-07","cchang5"
32864,"l3248f211b580m00235m0647m831","epi",101,1,0.115272500112,"2017-06-14 00:50:01.837452-07","cchang5"
32865,"l3248f211b580m00235m0647m831","epi",101,2,0.105749025835,"2017-06-14 00:50:01.862725-07","cchang5"
32866,"l3248f211b580m00235m0647m831","epi",102,0,0.115149715328,"2017-06-14 00:50:01.888197-07","cchang5"
32867,"l3248f211b580m00235m0647m831","epi",102,1,0.121122932186,"2017-06-14 00:50:01.913232-07","cchang5"
32868,"l3248f211b580m00235m0647m831","epi",102,2,0.109163535513,"2017-06-14 00:50:01.955076-07","cchang5"
32869,"l3248f211b580m00235m0647m831","epi",103,0,0.110495151486,"2017-06-14 00:50:01.985809-07","cchang5"
32870,"l3248f211b580m00235m0647m831","epi",103,1,0.115983010206,"2017-06-14 00:50:02.034921-07","cchang5"
32871,"l3248f211b580m00235m0647m831","epi",103,2,0.108008539472,"2017-06-14 00:50:02.063327-07","cchang5"
32872,"l3248f211b580m00235m0647m831","epi",104,0,0.107159312767,"2017-06-14 00:50:02.092097-07","cchang5"
32873,"l3248f211b580m00235m0647m831","epi",104,1,0.114669758001,"2017-06-14 00:50:02.121428-07","cchang5"
32874,"l3248f211b580m00235m0647m831","epi",104,2,0.115598527964,"2017-06-14 00:50:02.152422-07","cchang5"
32875,"l3248f211b580m00235m0647m831","epi",105,0,0.103160440892,"2017-06-14 00:50:02.179375-07","cchang5"
32876,"l3248f211b580m00235m0647m831","epi",105,1,0.114566108301,"2017-06-14 00:50:02.200776-07","cchang5"
32877,"l3248f211b580m00235m0647m831","epi",105,2,0.103192324216,"2017-06-14 00:50:02.229493-07","cchang5"
32878,"l3248f211b580m00235m0647m831","epi",106,0,0.106100462761,"2017-06-14 00:50:02.254302-07","cchang5"
32879,"l3248f211b580m00235m0647m831","epi",106,1,0.117077176276,"2017-06-14 00:50:02.282033-07","cchang5"
32880,"l3248f211b580m00235m0647m831","epi",106,2,0.108577219289,"2017-06-14 00:50:02.307862-07","cchang5"
32881,"l3248f211b580m00235m0647m831","epi",107,0,0.104032636378,"2017-06-14 00:50:02.332683-07","cchang5"
32882,"l3248f211b580m00235m0647m831","epi",107,1,0.113910815502,"2017-06-14 00:50:02.359311-07","cchang5"
32883,"l3248f211b580m00235m0647m831","epi",107,2,0.110701855605,"2017-06-14 00:50:02.384717-07","cchang5"
32884,"l3248f211b580m00235m0647m831","epi",108,0,0.107897733433,"2017-06-14 00:50:02.408019-07","cchang5"
32885,"l3248f211b580m00235m0647m831","epi",108,1,0.110405164554,"2017-06-14 00:50:02.433938-07","cchang5"
32886,"l3248f211b580m00235m0647m831","epi",108,2,0.111834207235,"2017-06-14 00:50:02.460378-07","cchang5"
32887,"l3248f211b580m00235m0647m831","epi",109,0,0.114546922412,"2017-06-14 00:50:02.492097-07","cchang5"
32888,"l3248f211b580m00235m0647m831","epi",109,1,0.116393638299,"2017-06-14 00:50:02.521434-07","cchang5"
32889,"l3248f211b580m00235m0647m831","epi",109,2,0.109361246738,"2017-06-14 00:50:02.55601-07","cchang5"
32890,"l3248f211b580m00235m0647m831","epi",110,0,0.109185865,"2017-06-14 00:50:02.589547-07","cchang5"
32891,"l3248f211b580m00235m0647m831","epi",110,1,0.114781193671,"2017-06-14 00:50:02.6175-07","cchang5"
32892,"l3248f211b580m00235m0647m831","epi",110,2,0.101887643454,"2017-06-14 00:50:02.652538-07","cchang5"
32893,"l3248f211b580m00235m0647m831","epi",111,0,0.106734353409,"2017-06-14 00:50:02.688963-07","cchang5"
32894,"l3248f211b580m00235m0647m831","epi",111,1,0.119808265893,"2017-06-14 00:50:02.716257-07","cchang5"
32895,"l3248f211b580m00235m0647m831","epi",111,2,0.108560010617,"2017-06-14 00:50:02.741176-07","cchang5"
32896,"l3248f211b580m00235m0647m831","epi",112,0,0.110271515767,"2017-06-14 00:50:02.779435-07","cchang5"
32897,"l3248f211b580m00235m0647m831","epi",112,1,0.124169726382,"2017-06-14 00:50:02.816401-07","cchang5"
32898,"l3248f211b580m00235m0647m831","epi",112,2,0.107253629605,"2017-06-14 00:50:02.858388-07","cchang5"
32899,"l3248f211b580m00235m0647m831","epi",113,0,0.113426889721,"2017-06-14 00:50:02.887877-07","cchang5"
32900,"l3248f211b580m00235m0647m831","epi",113,1,0.114586110349,"2017-06-14 00:50:02.921995-07","cchang5"
32901,"l3248f211b580m00235m0647m831","epi",113,2,0.114435945389,"2017-06-14 00:50:02.955499-07","cchang5"
32902,"l3248f211b580m00235m0647m831","epi",114,0,0.110669611551,"2017-06-14 00:50:02.98181-07","cchang5"
32903,"l3248f211b580m00235m0647m831","epi",114,1,0.12050923999,"2017-06-14 00:50:03.015262-07","cchang5"
32904,"l3248f211b580m00235m0647m831","epi",114,2,0.104343304276,"2017-06-14 00:50:03.048967-07","cchang5"
32905,"l3248f211b580m00235m0647m831","epi",115,0,0.117939172011,"2017-06-14 00:50:03.082685-07","cchang5"
32906,"l3248f211b580m00235m0647m831","epi",115,1,0.119661398861,"2017-06-14 00:50:03.116462-07","cchang5"
32907,"l3248f211b580m00235m0647m831","epi",115,2,0.116220825839,"2017-06-14 00:50:03.150553-07","cchang5"
32908,"l3248f211b580m00235m0647m831","epi",116,0,0.102454539273,"2017-06-14 00:50:03.183759-07","cchang5"
32909,"l3248f211b580m00235m0647m831","epi",116,1,0.119118198888,"2017-06-14 00:50:03.21735-07","cchang5"
32910,"l3248f211b580m00235m0647m831","epi",116,2,0.106354541533,"2017-06-14 00:50:03.25078-07","cchang5"
32911,"l3248f211b580m00235m0647m831","epi",117,0,0.102984562905,"2017-06-14 00:50:03.284483-07","cchang5"
32912,"l3248f211b580m00235m0647m831","epi",117,1,0.117735806748,"2017-06-14 00:50:03.317605-07","cchang5"
32913,"l3248f211b580m00235m0647m831","epi",117,2,0.103421054238,"2017-06-14 00:50:03.364957-07","cchang5"
32914,"l3248f211b580m00235m0647m831","epi",118,0,0.105627590296,"2017-06-14 00:50:03.399422-07","cchang5"
32915,"l3248f211b580m00235m0647m831","epi",118,1,0.113836113839,"2017-06-14 00:50:03.433879-07","cchang5"
32916,"l3248f211b580m00235m0647m831","epi",118,2,0.109965162243,"2017-06-14 00:50:03.466104-07","cchang5"
32917,"l3248f211b580m00235m0647m831","epi",119,0,0.108993107253,"2017-06-14 00:50:03.500054-07","cchang5"
32918,"l3248f211b580m00235m0647m831","epi",119,1,0.117608678742,"2017-06-14 00:50:03.533736-07","cchang5"
32919,"l3248f211b580m00235m0647m831","epi",119,2,0.114388513231,"2017-06-14 00:50:03.567649-07","cchang5"
32920,"l3248f211b580m00235m0647m831","epi",120,0,0.111541624744,"2017-06-14 00:50:03.601977-07","cchang5"
32921,"l3248f211b580m00235m0647m831","epi",120,1,0.118706869818,"2017-06-14 00:50:03.63005-07","cchang5"
32922,"l3248f211b580m00235m0647m831","epi",120,2,0.107165507824,"2017-06-14 00:50:03.655459-07","cchang5"
32923,"l3248f211b580m00235m0647m831","epi",121,0,0.107817541408,"2017-06-14 00:50:03.680223-07","cchang5"
32924,"l3248f211b580m00235m0647m831","epi",121,1,0.123645127945,"2017-06-14 00:50:03.71944-07","cchang5"
32925,"l3248f211b580m00235m0647m831","epi",121,2,0.105513785508,"2017-06-14 00:50:03.747275-07","cchang5"
32926,"l3248f211b580m00235m0647m831","epi",122,0,0.108208828683,"2017-06-14 00:50:03.781643-07","cchang5"
32927,"l3248f211b580m00235m0647m831","epi",122,1,0.11270074891,"2017-06-14 00:50:03.806573-07","cchang5"
32928,"l3248f211b580m00235m0647m831","epi",122,2,0.121592288936,"2017-06-14 00:50:03.840201-07","cchang5"
32929,"l3248f211b580m00235m0647m831","epi",123,0,0.122839060337,"2017-06-14 00:50:03.865903-07","cchang5"
32930,"l3248f211b580m00235m0647m831","epi",123,1,0.126500154639,"2017-06-14 00:50:03.899339-07","cchang5"
32931,"l3248f211b580m00235m0647m831","epi",123,2,0.121316361739,"2017-06-14 00:50:03.92481-07","cchang5"
32932,"l3248f211b580m00235m0647m831","epi",124,0,0.107978243952,"2017-06-14 00:50:03.950241-07","cchang5"
32933,"l3248f211b580m00235m0647m831","epi",124,1,0.114489428882,"2017-06-14 00:50:03.975724-07","cchang5"
32934,"l3248f211b580m00235m0647m831","epi",124,2,0.10604856714,"2017-06-14 00:50:04.009506-07","cchang5"
32935,"l3248f211b580m00235m0647m831","epi",125,0,0.104238456605,"2017-06-14 00:50:04.079609-07","cchang5"
32936,"l3248f211b580m00235m0647m831","epi",125,1,0.119540323573,"2017-06-14 00:50:04.109307-07","cchang5"
32937,"l3248f211b580m00235m0647m831","epi",125,2,0.114739428423,"2017-06-14 00:50:04.147331-07","cchang5"
32938,"l3248f211b580m00235m0647m831","epi",126,0,0.114072360265,"2017-06-14 00:50:04.177641-07","cchang5"
32939,"l3248f211b580m00235m0647m831","epi",126,1,0.118109684592,"2017-06-14 00:50:04.206663-07","cchang5"
32940,"l3248f211b580m00235m0647m831","epi",126,2,0.117452839826,"2017-06-14 00:50:04.249541-07","cchang5"
32941,"l3248f211b580m00235m0647m831","epi",127,0,0.104784603473,"2017-06-14 00:50:04.28357-07","cchang5"
32942,"l3248f211b580m00235m0647m831","epi",127,1,0.117689577056,"2017-06-14 00:50:04.317314-07","cchang5"
32943,"l3248f211b580m00235m0647m831","epi",127,2,0.113200821782,"2017-06-14 00:50:04.357699-07","cchang5"
32944,"l3248f211b580m00235m0647m831","epi",128,0,0.10233462548,"2017-06-14 00:50:04.391744-07","cchang5"
32945,"l3248f211b580m00235m0647m831","epi",128,1,0.111348101996,"2017-06-14 00:50:04.420176-07","cchang5"
32946,"l3248f211b580m00235m0647m831","epi",128,2,0.110877249175,"2017-06-14 00:50:04.45417-07","cchang5"
32947,"l3248f211b580m00235m0647m831","epi",129,0,0.103962714579,"2017-06-14 00:50:04.490192-07","cchang5"
32948,"l3248f211b580m00235m0647m831","epi",129,1,0.111813537123,"2017-06-14 00:50:04.536216-07","cchang5"
32949,"l3248f211b580m00235m0647m831","epi",129,2,0.104287703457,"2017-06-14 00:50:04.566043-07","cchang5"
32950,"l3248f211b580m00235m0647m831","epi",130,0,0.111937948545,"2017-06-14 00:50:04.600286-07","cchang5"
32951,"l3248f211b580m00235m0647m831","epi",130,1,0.116748482356,"2017-06-14 00:50:04.625733-07","cchang5"
32952,"l3248f211b580m00235m0647m831","epi",130,2,0.111099042981,"2017-06-14 00:50:04.654651-07","cchang5"
32953,"l3248f211b580m00235m0647m831","epi",131,0,0.113280027134,"2017-06-14 00:50:04.680249-07","cchang5"
32954,"l3248f211b580m00235m0647m831","epi",131,1,0.117054379924,"2017-06-14 00:50:04.705641-07","cchang5"
32955,"l3248f211b580m00235m0647m831","epi",131,2,0.11392002896,"2017-06-14 00:50:04.739271-07","cchang5"
32956,"l3248f211b580m00235m0647m831","epi",132,0,0.112644840367,"2017-06-14 00:50:04.773338-07","cchang5"
32957,"l3248f211b580m00235m0647m831","epi",132,1,0.118932135678,"2017-06-14 00:50:04.806927-07","cchang5"
32958,"l3248f211b580m00235m0647m831","epi",132,2,0.116082620166,"2017-06-14 00:50:04.840184-07","cchang5"
32959,"l3248f211b580m00235m0647m831","epi",133,0,0.114141990845,"2017-06-14 00:50:04.873832-07","cchang5"
32960,"l3248f211b580m00235m0647m831","epi",133,1,0.121363539003,"2017-06-14 00:50:04.907501-07","cchang5"
32961,"l3248f211b580m00235m0647m831","epi",133,2,0.106822058089,"2017-06-14 00:50:04.941781-07","cchang5"
32962,"l3248f211b580m00235m0647m831","epi",134,0,0.108428508599,"2017-06-14 00:50:04.975073-07","cchang5"
32963,"l3248f211b580m00235m0647m831","epi",134,1,0.11929776409,"2017-06-14 00:50:05.008427-07","cchang5"
32964,"l3248f211b580m00235m0647m831","epi",134,2,0.109305774275,"2017-06-14 00:50:05.044-07","cchang5"
32965,"l3248f211b580m00235m0647m831","epi",135,0,0.105152173374,"2017-06-14 00:50:05.076185-07","cchang5"
32966,"l3248f211b580m00235m0647m831","epi",135,1,0.117745020609,"2017-06-14 00:50:05.109386-07","cchang5"
32967,"l3248f211b580m00235m0647m831","epi",135,2,0.114696280998,"2017-06-14 00:50:05.168163-07","cchang5"
32968,"l3248f211b580m00235m0647m831","epi",136,0,0.103907452044,"2017-06-14 00:50:05.193747-07","cchang5"
32969,"l3248f211b580m00235m0647m831","epi",136,1,0.115673397091,"2017-06-14 00:50:05.227108-07","cchang5"
32970,"l3248f211b580m00235m0647m831","epi",136,2,0.108770483079,"2017-06-14 00:50:05.260637-07","cchang5"
32971,"l3248f211b580m00235m0647m831","epi",137,0,0.101002640648,"2017-06-14 00:50:05.294713-07","cchang5"
32972,"l3248f211b580m00235m0647m831","epi",137,1,0.111849529717,"2017-06-14 00:50:05.327941-07","cchang5"
32973,"l3248f211b580m00235m0647m831","epi",137,2,0.108192319398,"2017-06-14 00:50:05.361434-07","cchang5"
32974,"l3248f211b580m00235m0647m831","epi",138,0,0.112913648787,"2017-06-14 00:50:05.396664-07","cchang5"
32975,"l3248f211b580m00235m0647m831","epi",138,1,0.121019276879,"2017-06-14 00:50:05.429062-07","cchang5"
32976,"l3248f211b580m00235m0647m831","epi",138,2,0.113540667206,"2017-06-14 00:50:05.454296-07","cchang5"
32977,"l3248f211b580m00235m0647m831","epi",139,0,0.108781477477,"2017-06-14 00:50:05.556532-07","cchang5"
32978,"l3248f211b580m00235m0647m831","epi",139,1,0.113691236667,"2017-06-14 00:50:05.58828-07","cchang5"
32979,"l3248f211b580m00235m0647m831","epi",139,2,0.107250333289,"2017-06-14 00:50:05.622806-07","cchang5"
32980,"l3248f211b580m00235m0647m831","epi",140,0,0.105599133112,"2017-06-14 00:50:05.659442-07","cchang5"
32981,"l3248f211b580m00235m0647m831","epi",140,1,0.112954036213,"2017-06-14 00:50:05.689029-07","cchang5"
32982,"l3248f211b580m00235m0647m831","epi",140,2,0.113742523821,"2017-06-14 00:50:05.724665-07","cchang5"
32983,"l3248f211b580m00235m0647m831","epi",141,0,0.112812856633,"2017-06-14 00:50:05.750213-07","cchang5"
32984,"l3248f211b580m00235m0647m831","epi",141,1,0.11964480736,"2017-06-14 00:50:05.775869-07","cchang5"
32985,"l3248f211b580m00235m0647m831","epi",141,2,0.111939542092,"2017-06-14 00:50:05.800784-07","cchang5"
32986,"l3248f211b580m00235m0647m831","epi",142,0,0.104578037516,"2017-06-14 00:50:05.826427-07","cchang5"
32987,"l3248f211b580m00235m0647m831","epi",142,1,0.112459035598,"2017-06-14 00:50:05.851863-07","cchang5"
32988,"l3248f211b580m00235m0647m831","epi",142,2,0.109474881364,"2017-06-14 00:50:05.876837-07","cchang5"
32989,"l3248f211b580m00235m0647m831","epi",143,0,0.108902204889,"2017-06-14 00:50:05.902567-07","cchang5"
32990,"l3248f211b580m00235m0647m831","epi",143,1,0.117003110459,"2017-06-14 00:50:05.936285-07","cchang5"
32991,"l3248f211b580m00235m0647m831","epi",143,2,0.109790732659,"2017-06-14 00:50:05.970122-07","cchang5"
32992,"l3248f211b580m00235m0647m831","epi",144,0,0.108000346818,"2017-06-14 00:50:06.003861-07","cchang5"
32993,"l3248f211b580m00235m0647m831","epi",144,1,0.120600335505,"2017-06-14 00:50:06.061096-07","cchang5"
32994,"l3248f211b580m00235m0647m831","epi",144,2,0.108429752447,"2017-06-14 00:50:06.091762-07","cchang5"
32995,"l3248f211b580m00235m0647m831","epi",145,0,0.108034953579,"2017-06-14 00:50:06.118918-07","cchang5"
32996,"l3248f211b580m00235m0647m831","epi",145,1,0.116794198357,"2017-06-14 00:50:06.144479-07","cchang5"
32997,"l3248f211b580m00235m0647m831","epi",145,2,0.113576306484,"2017-06-14 00:50:06.170203-07","cchang5"
32998,"l3248f211b580m00235m0647m831","epi",146,0,0.113952680142,"2017-06-14 00:50:06.204639-07","cchang5"
32999,"l3248f211b580m00235m0647m831","epi",146,1,0.120603741504,"2017-06-14 00:50:06.231482-07","cchang5"
33000,"l3248f211b580m00235m0647m831","epi",146,2,0.107791345903,"2017-06-14 00:50:06.273094-07","cchang5"
33001,"l3248f211b580m00235m0647m831","epi",147,0,0.108918367673,"2017-06-14 00:50:06.30631-07","cchang5"
33002,"l3248f211b580m00235m0647m831","epi",147,1,0.114793099598,"2017-06-14 00:50:06.345504-07","cchang5"
33003,"l3248f211b580m00235m0647m831","epi",147,2,0.106620645537,"2017-06-14 00:50:06.369037-07","cchang5"
33004,"l3248f211b580m00235m0647m831","epi",148,0,0.111875436049,"2017-06-14 00:50:06.392932-07","cchang5"
33005,"l3248f211b580m00235m0647m831","epi",148,1,0.11447885748,"2017-06-14 00:50:06.418584-07","cchang5"
33006,"l3248f211b580m00235m0647m831","epi",148,2,0.11421449751,"2017-06-14 00:50:06.446645-07","cchang5"
33007,"l3248f211b580m00235m0647m831","epi",149,0,0.114489716796,"2017-06-14 00:50:06.478923-07","cchang5"
33008,"l3248f211b580m00235m0647m831","epi",149,1,0.1237380146,"2017-06-14 00:50:06.512985-07","cchang5"
33009,"l3248f211b580m00235m0647m831","epi",149,2,0.113535282475,"2017-06-14 00:50:06.548733-07","cchang5"
33010,"l3248f211b580m00235m0647m831","epi",150,0,0.105951869702,"2017-06-14 00:50:06.590151-07","cchang5"
33011,"l3248f211b580m00235m0647m831","epi",150,1,0.114137568215,"2017-06-14 00:50:06.623422-07","cchang5"
33012,"l3248f211b580m00235m0647m831","epi",150,2,0.11005145502,"2017-06-14 00:50:06.648659-07","cchang5"
33013,"l3248f211b580m00235m0647m831","epi",151,0,0.107184467019,"2017-06-14 00:50:06.682813-07","cchang5"
33014,"l3248f211b580m00235m0647m831","epi",151,1,0.11390111285,"2017-06-14 00:50:06.708449-07","cchang5"
33015,"l3248f211b580m00235m0647m831","epi",151,2,0.108818524608,"2017-06-14 00:50:06.73373-07","cchang5"
33016,"l3248f211b580m00235m0647m831","epi",152,0,0.106980889413,"2017-06-14 00:50:06.766948-07","cchang5"
33017,"l3248f211b580m00235m0647m831","epi",152,1,0.119139707965,"2017-06-14 00:50:06.792113-07","cchang5"
33018,"l3248f211b580m00235m0647m831","epi",152,2,0.110831361952,"2017-06-14 00:50:06.834335-07","cchang5"
33019,"l3248f211b580m00235m0647m831","epi",153,0,0.110042874105,"2017-06-14 00:50:06.867777-07","cchang5"
33020,"l3248f211b580m00235m0647m831","epi",153,1,0.116350309548,"2017-06-14 00:50:06.901142-07","cchang5"
33021,"l3248f211b580m00235m0647m831","epi",153,2,0.112072145588,"2017-06-14 00:50:06.935416-07","cchang5"
33022,"l3248f211b580m00235m0647m831","epi",154,0,0.104634233667,"2017-06-14 00:50:06.968833-07","cchang5"
33023,"l3248f211b580m00235m0647m831","epi",154,1,0.115564124603,"2017-06-14 00:50:07.002512-07","cchang5"
33024,"l3248f211b580m00235m0647m831","epi",154,2,0.105166327216,"2017-06-14 00:50:07.036493-07","cchang5"
33025,"l3248f211b580m00235m0647m831","epi",155,0,0.106016927325,"2017-06-14 00:50:07.061897-07","cchang5"
33026,"l3248f211b580m00235m0647m831","epi",155,1,0.109580288625,"2017-06-14 00:50:07.095657-07","cchang5"
33027,"l3248f211b580m00235m0647m831","epi",155,2,0.106404924481,"2017-06-14 00:50:07.129294-07","cchang5"
33028,"l3248f211b580m00235m0647m831","epi",156,0,0.102150125799,"2017-06-14 00:50:07.16331-07","cchang5"
33029,"l3248f211b580m00235m0647m831","epi",156,1,0.11302142684,"2017-06-14 00:50:07.196665-07","cchang5"
33030,"l3248f211b580m00235m0647m831","epi",156,2,0.110780249988,"2017-06-14 00:50:07.230696-07","cchang5"
33031,"l3248f211b580m00235m0647m831","epi",157,0,0.112875259452,"2017-06-14 00:50:07.26456-07","cchang5"
33032,"l3248f211b580m00235m0647m831","epi",157,1,0.116732230823,"2017-06-14 00:50:07.290351-07","cchang5"
33033,"l3248f211b580m00235m0647m831","epi",157,2,0.114914794059,"2017-06-14 00:50:07.323164-07","cchang5"
33034,"l3248f211b580m00235m0647m831","epi",158,0,0.111544404993,"2017-06-14 00:50:07.348968-07","cchang5"
33035,"l3248f211b580m00235m0647m831","epi",158,1,0.117689243858,"2017-06-14 00:50:07.382773-07","cchang5"
